Publication Date,Center,Recommendation,Title,Type,Page URL,File URL,Web Article URL,File Type,File Size,File Size (bytes),File Status,Has Hosted File
2007-02-01,,Archive,An Evaluation of Redeploy Illinois St Clair County and Peoria County,researchReport,https://icjia.illinois.gov/about/publications/an-evaluation-of-redeploy-illinois-st-clair-county-and-peoria-county/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/An%20Evaluation%20of%20Redeploy%20Illinois%20-%20St.%20Clair%20County%20and%20Peoria%20County.pdf,,PDF,698.7 KB,715453,200,yes
2007-01-01,,Archive,Examining trends and data on incarcerated youth in Illinois,researchBulletin,https://icjia.illinois.gov/about/publications/examining-trends-and-data-on-incarcerated-youth-in-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/juveniles to IDOC.pdf,,PDF,187.7 KB,192171,200,yes
2007-01-01,,Archive,Examining incarceration trends among minority youth in Illinois,researchBulletin,https://icjia.illinois.gov/about/publications/examining-incarceration-trends-among-minority-youth-in-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/juveniles to IDOC - race.pdf,,PDF,152.5 KB,156208,200,yes
2006-11-01,,Archive,Audit shows improvement in record accuracy timeliness completeness,researchBulletin,https://icjia.illinois.gov/about/publications/audit-shows-improvement-in-record-accuracy-timeliness-completeness/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/CHRI%20RB.pdf,,PDF,96.9 KB,99218,200,yes
2006-11-01,,Archive,The extent and nature of elder abuse in Illinois,compiler,https://icjia.illinois.gov/about/publications/the-extent-and-nature-of-elder-abuse-in-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/compiler/Summer%202006.pdf,,PDF,367.8 KB,376668,200,yes
2006-10-01,,Archive,Forensic DNA evidence 21st century criminal justice tool,researchBulletin,https://icjia.illinois.gov/about/publications/forensic-dna-evidence-21st-century-criminal-justice-tool/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/DNA%20testing.pdf,,PDF,166.1 KB,170050,200,yes
2006-10-01,,Archive,A guide for juvenile corrections,barj,https://icjia.illinois.gov/about/publications/a-guide-for-juvenile-corrections/,https://archive.icjia-api.cloud/files/icjia/pdf/BARJ/ICJIA Corrections.pdf,,PDF,304.9 KB,312266,200,yes
2006-10-01,,Archive,Technological innovation fuels identity theft fraud epidemic,researchBulletin,https://icjia.illinois.gov/about/publications/technological-innovation-fuels-identity-theft-fraud-epidemic/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/identitytheft.pdf,,PDF,184.3 KB,188729,200,yes
2006-10-01,,Archive,A guide for juvenile detention,barj,https://icjia.illinois.gov/about/publications/a-guide-for-juvenile-detention/,https://archive.icjia-api.cloud/files/icjia/pdf/BARJ/detention.pdf,,PDF,295.0 KB,302086,200,yes
2006-09-01,,Archive,Macon County Redeploy Illinois pilot program aids juvenile offenders,programEvaluationSummary,https://icjia.illinois.gov/about/publications/macon-county-redeploy-illinois-pilot-program-aids-juvenile-offenders/,https://archive.icjia-api.cloud/files/icjia/pdf/ProgEvalSummary/MACON%20COUNTY.pdf,,PDF,117.7 KB,120531,200,yes
2006-08-01,,Archive,State juvenile justice trends can obscure rural county statistics,researchBulletin,https://icjia.illinois.gov/about/publications/state-juvenile-justice-trends-can-obscure-rural-county-statistics/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/juvenile justice trends.pdf,,PDF,120.8 KB,123750,200,yes
2006-07-01,,Archive,A guide for defense attorneys,barj,https://icjia.illinois.gov/about/publications/a-guide-for-defense-attorneys/,https://archive.icjia-api.cloud/files/icjia/pdf/BARJ/BARJDefense.pdf,,PDF,315.7 KB,323321,200,yes
2006-07-01,,Archive,2006 Criminal History Records (CHRI) Audit Report,researchReport,https://icjia.illinois.gov/about/publications/2006-criminal-history-records-chri-audit-report/,https://archive.icjia-api.cloud/files/icjia/pdf/CHRI/2006CHRIAuditReport.pdf,,PDF,990.5 KB,1014281,200,yes
2006-06-01,,Archive,A guide for law enforcement officers,barj,https://icjia.illinois.gov/about/publications/a-guide-for-law-enforcement-officers/,https://archive.icjia-api.cloud/files/icjia/pdf/BARJ/BARJ%20law%20enforcement.pdf,,PDF,294.1 KB,301198,200,yes
2006-06-01,,Archive,A guide for prosecutors,barj,https://icjia.illinois.gov/about/publications/a-guide-for-prosecutors/,https://archive.icjia-api.cloud/files/icjia/pdf/BARJ/BARJprosecutors.pdf,,PDF,303.8 KB,311120,200,yes
2006-06-01,,Archive,The evolution of meth in Illinois,researchBulletin,https://icjia.illinois.gov/about/publications/the-evolution-of-meth-in-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/meth_in_IL.pdf,,PDF,162.1 KB,166038,200,yes
2006-06-01,,Archive,Afterschool programs offer atrisk youth services in Jefferson Franklin counties,programEvaluationSummary,https://icjia.illinois.gov/about/publications/afterschool-programs-offer-atrisk-youth-services-in-jefferson-franklin-counties/,https://archive.icjia-api.cloud/files/icjia/pdf/ProgEvalSummary/moralreconation.pdf,,PDF,72.3 KB,74019,200,yes
2006-06-01,,Archive,Domestic violence programs reduce recidivism odds by more than 60 percent,general,https://icjia.illinois.gov/about/publications/domestic-violence-programs-reduce-recidivism-odds-by-more-than-60-percent/,https://archive.icjia-api.cloud/files/icjia/pdf/AtAGlance/BIPRAAG.pdf,,PDF,304.5 KB,311785,200,yes
2006-06-01,,Archive,A guide for juvenile court judges,barj,https://icjia.illinois.gov/about/publications/a-guide-for-juvenile-court-judges/,https://archive.icjia-api.cloud/files/icjia/pdf/BARJ/BARJjudges.pdf,,PDF,290.2 KB,297122,200,yes
2006-05-01,,Archive,Sheridan Correctional Center Therapeutic Community Year 2,programEvaluationSummary,https://icjia.illinois.gov/about/publications/sheridan-correctional-center-therapeutic-community-year-2/,https://archive.icjia-api.cloud/files/icjia/pdf/ProgEvalSummary/Sheridan.pdf,,PDF,72.4 KB,74178,200,yes
2006-05-01,,Archive,CLEAR offers enhanced police efficiencies increased accountability,programEvaluationSummary,https://icjia.illinois.gov/about/publications/clear-offers-enhanced-police-efficiencies-increased-accountability/,https://archive.icjia-api.cloud/files/icjia/pdf/ProgEvalSummary/CLEAR.pdf,,PDF,38.2 KB,39161,200,yes
2006-05-01,,Archive,Juvenile commitment rates reveal significant racial disparity,general,https://icjia.illinois.gov/about/publications/juvenile-commitment-rates-reveal-significant-racial-disparity/,https://archive.icjia-api.cloud/files/icjia/pdf/AtAGlance/DMCcommitments.pdf,,PDF,315.4 KB,323008,200,yes
2006-05-01,,Archive,A guide for juvenile probation,barj,https://icjia.illinois.gov/about/publications/a-guide-for-juvenile-probation/,https://archive.icjia-api.cloud/files/icjia/pdf/BARJ/BARJPROBATION.pdf,,PDF,390.3 KB,399704,200,yes
2006-05-01,,Archive,2005 Annual Report Motor Vehicle Theft Prevention Council,motorVehicleTheftPublications,https://icjia.illinois.gov/about/publications/2005-annual-report-motor-vehicle-theft-prevention-council/,https://archive.icjia-api.cloud/files/icjia/pdf/mvtpc/ar2005.pdf,,PDF,518.7 KB,531148,200,yes
2006-05-01,,Archive,Meth response teams easing burden on localized drug task forces,general,https://icjia.illinois.gov/about/publications/meth-response-teams-easing-burden-on-localized-drug-task-forces/,https://archive.icjia-api.cloud/files/icjia/pdf/AtAGlance/MRT.pdf,,PDF,355.8 KB,364331,200,yes
2006-05-01,,Archive,Gender differences seen in nonfatal violent victimization,general,https://icjia.illinois.gov/about/publications/gender-differences-seen-in-nonfatal-violent-victimization/,https://archive.icjia-api.cloud/files/icjia/pdf/AtAGlance/GDRAAG.pdf,,PDF,303.0 KB,310309,200,yes
2006-05-01,,Archive,Illinois making strides in quest for an integrated justice information system,compiler,https://icjia.illinois.gov/about/publications/illinois-making-strides-in-quest-for-an-integrated-justice-information-system/,https://archive.icjia-api.cloud/files/icjia/pdf/compiler/Winter%20Spring.pdf,,PDF,373.1 KB,382056,200,yes
2006-04-01,,Archive,Juvenile arrest rates reveal significant racial disparity,general,https://icjia.illinois.gov/about/publications/juvenile-arrest-rates-reveal-significant-racial-disparity/,https://archive.icjia-api.cloud/files/icjia/pdf/AtAGlance/Arrests.pdf,,PDF,292.4 KB,299406,200,yes
2006-04-01,,Archive,Lengthy criminal histories shown among incarcerated lowlevel felony offenders,general,https://icjia.illinois.gov/about/publications/lengthy-criminal-histories-shown-among-incarcerated-lowlevel-felony-offenders/,https://archive.icjia-api.cloud/files/icjia/pdf//AtAGlance/vol1_no3_Class4felonyoffenders.pdf,,PDF,287.4 KB,294315,200,yes
2006-04-01,,Archive,Chicago Homicide Dataset Series Childrens risk of homicide victimization records 31year increase,general,https://icjia.illinois.gov/about/publications/chicago-homicide-dataset-series-childrens-risk-of-homicide-victimization-records-31year-increase/,https://archive.icjia-api.cloud/files/icjia/pdf/AtAGlance/Child homicide final.pdf,,PDF,287.2 KB,294100,200,yes
2006-03-01,,Archive,Community Reintegration Trajectories A Qualitative Comparative Study of GangAffiliated and NonGangAffiliated ExOffenders,researchReport,https://icjia.illinois.gov/about/publications/community-reintegration-trajectories-a-qualitative-comparative-study-of-gangaffiliated-and-nongangaffiliated-exoffenders/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Community%20Reintegration%20Trajectories.pdf,,PDF,476.4 KB,487843,200,yes
2006-03-01,,Archive,Illinois Integrated Justice Information System (IIJIS) 2006 Annual Report,researchReport,https://icjia.illinois.gov/about/publications/illinois-integrated-justice-information-system-iijis-2006-annual-report/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/IIJIS2006.pdf,,PDF,763.0 KB,781288,200,yes
2006-03-01,,Archive,ICJIA 2005 Annual Report,annualReport,https://icjia.illinois.gov/about/publications/icjia-2005-annual-report/,https://archive.icjia-api.cloud/files/icjia/pdf/AnnualReport/AR2005.pdf,,PDF,289.8 KB,296738,200,yes
2006-03-01,,Archive,Juvenile Justice System and Risk Factor Data for Illinois 2003 Annual Report,researchReport,https://icjia.illinois.gov/about/publications/juvenile-justice-system-and-risk-factor-data-for-illinois-2003-annual-report/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/IJJC2003annualreport.pdf,,PDF,14.7 MB,15380012,200,yes
2006-03-01,,Archive,Jackson County SchoolBasedProbation Program Lessons learned,programEvaluationSummary,https://icjia.illinois.gov/about/publications/jackson-county-schoolbasedprobation-program-lessons-learned/,https://archive.icjia-api.cloud/files/icjia/pdf/ProgEvalSummary/Vol%204_No_1_Jackson%20County%20Schoolbased%20Probation.pdf,,PDF,74.2 KB,75999,200,yes
2006-02-01,,Archive,Methamphetamine Quick Facts Trends in Measures of Methamphetamine Activities in Illinois Eighth Judicial Circuit,researchReport,https://icjia.illinois.gov/about/publications/methamphetamine-quick-facts-trends-in-measures-of-methamphetamine-activities-in-illinois-eighth-judicial-circuit/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Meth Quick Facts_Judicial_Circuit8.pdf,,PDF,2.3 MB,2456542,200,yes
2006-02-01,,Archive,Violent Crime and Victims Gender 2002 An Examination of Differences in Correlates of Male and Female Nonfatal Violent Victimization in the State of Illinois 2002,researchReport,https://icjia.illinois.gov/about/publications/violent-crime-and-victims-gender-2002-an-examination-of-differences-in-correlates-of-male-and-female-nonfatal-violent-victimization-in-the-state-of-illinois-2002/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Violent%20Crime%20and%20Victims%20Gender%202002.pdf,,PDF,127.2 KB,130224,200,yes
2006-02-01,,Archive,The Disproportionate Incarceration of African Americans for Drug CrimesThe Illinois Perspective,researchReport,https://icjia.illinois.gov/about/publications/the-disproportionate-incarceration-of-african-americans-for-drug-crimesthe-illinois-perspective/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Disproportionate%20Incarceration%20of%20African%20Americans%20for%20Drug%20Crimes.pdf,,PDF,75.7 KB,77546,200,yes
2006-02-01,,Archive,Drug Abuse Treatment and Probationer Recidivism,researchReport,https://icjia.illinois.gov/about/publications/drug-abuse-treatment-and-probationer-recidivism/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Drug%20Abuse%20Treatment%20and%20Probationer%20Recidivism.pdf,,PDF,111.3 KB,114015,200,yes
2006-02-01,,Archive,Redeploy Illinois 2nd Judicial Circuit Pilot Site Impact and Implementation Evaluation Report,researchReport,https://icjia.illinois.gov/about/publications/redeploy-illinois-2nd-judicial-circuit-pilot-site-impact-and-implementation-evaluation-report/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Redeploy%20Illinois%202nd%20Judicial%20Circuit.pdf,,PDF,328.5 KB,336412,200,yes
2006-02-01,,Archive,Redeploy Illinois Macon County Pilot Site Impact and Implementation Evaluation Report,researchReport,https://icjia.illinois.gov/about/publications/redeploy-illinois-macon-county-pilot-site-impact-and-implementation-evaluation-report/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Redeploy Illinois Macon County.pdf,,PDF,354.1 KB,362556,200,yes
2006-02-01,,Archive,Disproportionate Sentencing of Minority Drug Offenders in IllinoisReport on Changes in Drug Laws 19852002,researchReport,https://icjia.illinois.gov/about/publications/disproportionate-sentencing-of-minority-drug-offenders-in-illinoisreport-on-changes-in-drug-laws-19852002/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/Disproportionate Sentencing Report.pdf,,PDF,50.3 KB,51475,200,yes
2005-12-01,,Archive,Screening for serious mental illness among offenders,researchBulletin,https://icjia.illinois.gov/about/publications/screening-for-serious-mental-illness-among-offenders/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/mental illness.pdf,,PDF,33.6 KB,34399,200,yes
2005-12-01,,Archive,A profile of Class 4 felony offenders sentenced to prison in Illinois,researchBulletin,https://icjia.illinois.gov/about/publications/a-profile-of-class-4-felony-offenders-sentenced-to-prison-in-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/felony.pdf,,PDF,101.2 KB,103662,200,yes
2005-12-01,,Archive,Assessing disproportionate minority contact with the Illinois juvenile justice system,researchBulletin,https://icjia.illinois.gov/about/publications/assessing-disproportionate-minority-contact-with-the-illinois-juvenile-justice-system/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/DMC.pdf,,PDF,255.7 KB,261857,200,yes
2005-11-01,,Archive,Childrens risk of homicide Victimization from birth to age 14 1965 to 1995,researchBulletin,https://icjia.illinois.gov/about/publications/childrens-risk-of-homicide-victimization-from-birth-to-age-14-1965-to-1995/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/childhomicide.pdf,,PDF,142.8 KB,146228,200,yes
2005-10-01,,Archive,Reported elder abuse cases on the rise in Illinois,general,https://icjia.illinois.gov/about/publications/reported-elder-abuse-cases-on-the-rise-in-illinois/,https://archive.icjia-api.cloud/files/icjia/pdf/AtAGlance/elderabuseRAAG.pdf,,PDF,285.7 KB,292555,200,yes
2005-10-01,,Archive,Comparison of official and unofficial sources of criminal history record information,researchReport,https://icjia.illinois.gov/about/publications/comparison-of-official-and-unofficial-sources-of-criminal-history-record-information/,https://archive.icjia-api.cloud/files/icjia/pdf/ResearchReports/IIJIS_CHRIcomparisons.pdf,,PDF,792.2 KB,811210,200,yes
2005-09-01,,Archive,Returning Home Illinois Policy Brief Prisoner Reentry andResidential Mobility,researchBulletin,https://icjia.illinois.gov/about/publications/returning-home-illinois-policy-brief-prisoner-reentry-andresidential-mobility/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/residential_mobility.pdf,,PDF,45.4 KB,46528,200,yes
2005-09-01,,Archive,Returning Home Illinois Policy Brief Chicago Communities and Prisoner Reentry,researchBulletin,https://icjia.illinois.gov/about/publications/returning-home-illinois-policy-brief-chicago-communities-and-prisoner-reentry/,https://archive.icjia-api.cloud/files/icjia/pdf/Bulletins/chicago_communities.pdf,,PDF,236.3 KB,241990,200,yes
